task_name,instance_num,job_name,task_type,status,start_time,end_time,duration,plan_cpu,plan_mem
19931,11,3127,3,Terminated,58446,58484,38,100,0.5404705821447979
19917,13,3127,3,Terminated,58446,58490,44,100,0.5404705821447979
19933,13,3129,12,Terminated,58449,58488,39,100,0.5404705821447979
19946,10,3129,12,Terminated,58449,58477,28,100,0.5404705821447979
19955,11,3129,12,Terminated,58449,58482,33,100,0.5404705821447979
19934,15,3129,12,Terminated,58449,58494,45,100,0.5404705821447979
20046,23,3147,8,Terminated,59339,59408,69,100,0.5404705821447979
20045,21,3147,8,Terminated,59339,59402,63,100,0.5404705821447979
20044,15,3147,8,Terminated,59339,59393,54,100,0.5404705821447979
20065,11,3147,8,Terminated,59339,59381,42,100,0.5404705821447979
20043,13,3147,8,Terminated,59339,59387,48,100,0.5404705821447979
20056,10,3147,8,Terminated,59339,59374,35,100,0.5404705821447979
20223,86,3174,12,Terminated,2415,2441,26,100,0.5404705821447979
20224,86,3174,12,Terminated,2415,2444,29,100,0.5404705821447979
20254,85,3181,12,Terminated,6017,6055,38,100,0.5404705821447979
22375,53,3731,12,Terminated,47124,47159,35,100,0.5404705821447979
22374,14,3731,12,Terminated,47124,47184,60,100,0.5404705821447979
22378,13,3731,12,Terminated,47124,47175,51,100,0.5404705821447979
22517,53,3767,8,Terminated,54872,54906,34,100,0.5404705821447979
22516,14,3767,8,Terminated,54872,54908,36,100,0.5404705821447979
22858,26,3865,8,Terminated,28990,29014,24,100,0.5404705821447979
31283,63,5008,8,Terminated,6251,6274,23,100,0.5404705821447979
31318,31,5011,8,Terminated,15252,15286,34,100,0.5404705821447979
31315,31,5011,8,Terminated,15252,15286,34,100,0.5404705821447979
31319,35,5011,8,Terminated,15252,15287,35,100,0.5404705821447979
31327,35,5012,12,Terminated,18910,18952,42,100,0.5404705821447979
31324,35,5012,12,Terminated,18910,18951,41,100,0.5404705821447979
31328,39,5012,12,Terminated,18910,18953,43,100,0.5404705821447979
31776,91,5070,3,Terminated,20629,20764,135,100,0.5404705821447979
31780,84,5070,3,Terminated,20629,20747,118,100,0.5404705821447979
31777,97,5070,3,Terminated,20629,20780,151,100,0.5404705821447979
31781,85,5070,3,Terminated,20629,20754,125,100,0.5404705821447979
31840,31,5076,8,Terminated,25939,25985,46,100,0.5404705821447979
31841,89,5076,8,Terminated,25939,25985,46,100,0.5404705821447979
31839,88,5076,8,Terminated,25939,25982,43,100,0.5404705821447979
31906,89,5089,8,Terminated,36935,36955,20,100,0.5404705821447979
31895,91,5089,8,Terminated,36935,36955,20,100,0.5404705821447979
31896,91,5089,8,Terminated,36935,36956,21,100,0.5404705821447979
31893,91,5089,8,Terminated,36935,36956,21,100,0.5404705821447979
32162,62,5129,10,Terminated,7487,7535,48,100,0.5404705821447979
32163,63,5129,10,Terminated,7487,7543,56,100,0.5404705821447979
32310,69,5164,8,Terminated,4838,4904,66,75,1.8657624310822298
32350,21,5177,12,Terminated,5778,5880,102,75,1.33564569150726
32356,21,5179,3,Terminated,5781,5877,96,75,1.33564569150726
32365,21,5182,10,Terminated,5784,5884,100,75,1.33564569150726
32374,29,5185,8,Terminated,5818,5892,74,75,1.33564569150726
32426,12,5202,12,Terminated,21927,22002,75,75,1.6007040612947399
32450,45,5210,8,Terminated,27430,27493,63,75,1.6007040612947399
32463,46,5214,10,Terminated,38422,38511,89,75,1.07058732171977
33918,14,5533,12,Terminated,31212,31376,164,100,0.275412212357311
34636,31,5664,10,Terminated,9037,9073,36,100,0.5404705821447979
34637,31,5664,10,Terminated,9037,9074,37,100,0.5404705821447979
34633,87,5664,10,Terminated,9037,9072,35,100,0.5404705821447979
36443,28,5975,8,Terminated,1287,1337,50,100,0.5404705821447979
36440,91,5975,8,Terminated,1287,1356,69,100,0.5404705821447979
36439,87,5975,8,Terminated,1287,1347,60,100,0.5404705821447979
37262,22,6181,8,Terminated,8350,8494,144,100,0.5404705821447979
37265,27,6181,8,Terminated,8350,8495,145,100,0.5404705821447979
37260,27,6181,8,Terminated,8350,8495,145,100,0.5404705821447979
37264,23,6181,8,Terminated,8350,8494,144,100,0.5404705821447979
37772,16,6258,10,Terminated,55415,55586,171,100,0.275412212357311
38454,92,6351,12,Terminated,6317,6359,42,100,0.275412212357311
41115,16,6957,3,Terminated,34980,35106,126,100,0.5404705821447979
41118,95,6957,3,Terminated,34980,35032,52,100,0.5404705821447979
41120,65,6957,3,Terminated,34980,35049,69,100,0.5404705821447979
41517,53,7036,12,Terminated,140,245,105,100,0.5404705821447979
41511,53,7036,12,Terminated,140,206,66,100,0.5404705821447979
41691,35,7059,8,Terminated,1388,1458,70,100,0.5404705821447979
41692,99,7059,8,Terminated,1388,1454,66,100,0.5404705821447979
41689,99,7059,8,Terminated,1388,1453,65,100,0.5404705821447979
60141,11,9108,10,Terminated,28840,28880,40,100,0.5404705821447979
60139,31,9108,10,Terminated,28840,28878,38,100,0.5404705821447979
60140,11,9108,10,Terminated,28840,28886,46,100,0.5404705821447979
60197,64,9120,12,Terminated,57633,57667,34,100,0.5404705821447979
60196,25,9120,12,Terminated,57633,57676,43,100,0.5404705821447979
60199,23,9120,12,Terminated,57633,57675,42,100,0.5404705821447979
60809,93,9391,12,Terminated,14316,14381,65,100,0.5404705821447979
60811,91,9391,12,Terminated,14316,14361,45,100,0.5404705821447979
60812,93,9391,12,Terminated,14316,14381,65,100,0.5404705821447979
61414,90,9515,10,Terminated,25512,25712,200,100,0.5404705821447979
61620,39,9552,8,Terminated,2821,2844,23,100,0.5404705821447979
61614,83,9552,8,Terminated,2821,2853,32,100,0.5404705821447979
61612,39,9552,8,Terminated,2821,2842,21,100,0.5404705821447979
61613,73,9552,8,Terminated,2821,2847,26,100,0.5404705821447979
61621,83,9552,8,Terminated,2821,2854,33,100,0.5404705821447979
63419,13,9759,12,Terminated,14891,14916,25,100,0.5404705821447979
63420,21,9759,12,Terminated,14891,14931,40,100,0.5404705821447979
63426,21,9759,12,Terminated,14891,14947,56,100,1.6007040612947399
63980,80,10195,12,Terminated,29847,29958,111,100,0.5404705821447979
64012,77,10202,12,Terminated,39162,39303,141,100,0.5404705821447979
64532,90,10321,8,Terminated,20625,20770,145,75,1.33564569150726
64580,84,10325,10,Terminated,90,141,51,75,1.33564569150726
64606,51,10331,3,Terminated,5861,5908,47,40,0.8034581834183209
64608,99,10331,3,Terminated,5861,6001,140,75,1.6007040612947399
64675,82,10352,8,Terminated,25245,25309,64,65,1.6007040612947399
64683,73,10356,8,Terminated,25250,25319,69,75,1.33564569150726
64709,71,10366,10,Terminated,36042,36128,86,70,1.33564569150726
64747,70,10385,3,Terminated,50454,50532,78,65,1.6007040612947399
64753,71,10388,10,Terminated,50456,50542,86,70,1.33564569150726
64773,71,10398,12,Terminated,57643,57703,60,70,1.33564569150726
64798,81,10403,10,Terminated,23444,23558,114,100,0.5404705821447979
64792,81,10403,10,Terminated,23444,23530,86,100,0.5404705821447979
64796,66,10403,10,Terminated,23444,23485,41,100,0.5404705821447979
64928,15,10434,3,Terminated,55497,55536,39,100,0.5404705821447979
64927,13,10434,3,Terminated,55497,55523,26,100,0.5404705821447979
64925,15,10434,3,Terminated,55497,55531,34,100,0.5404705821447979
64933,15,10436,3,Terminated,55583,55613,30,100,0.5404705821447979
64930,15,10436,3,Terminated,55583,55606,23,100,0.5404705821447979
64978,13,10454,8,Terminated,56776,56802,26,100,0.5404705821447979
64975,13,10454,8,Terminated,56776,56797,21,100,0.5404705821447979
64983,13,10456,10,Terminated,56858,56883,25,100,0.5404705821447979
65015,13,10470,3,Terminated,57433,57454,21,100,0.5404705821447979
65018,13,10470,3,Terminated,57434,57460,26,100,0.5404705821447979
65045,13,10481,3,Terminated,58252,58276,24,100,0.5404705821447979
65048,13,10481,3,Terminated,58252,58281,29,100,0.5404705821447979
65050,13,10483,10,Terminated,58332,58353,21,100,0.5404705821447979
65053,13,10483,10,Terminated,58333,58360,27,100,0.5404705821447979
65058,13,10485,10,Terminated,58411,58438,27,100,0.5404705821447979
65055,13,10485,10,Terminated,58411,58432,21,100,0.5404705821447979
65065,13,10489,12,Terminated,58569,58590,21,100,0.5404705821447979
65068,13,10489,12,Terminated,58569,58595,26,100,0.5404705821447979
65085,13,10497,8,Terminated,58882,58902,20,100,0.5404705821447979
65088,13,10497,8,Terminated,58882,58907,25,100,0.5404705821447979
65668,11,10616,8,Terminated,9607,9643,36,40,1.6007040612947399
65916,31,10633,12,Terminated,47488,47510,22,40,1.6007040612947399
65945,90,10640,3,Terminated,9220,9326,106,100,0.5404705821447979
66241,24,10703,8,Terminated,11012,11199,187,100,0.5404705821447979
66584,100,10787,8,Terminated,10600,10787,187,55,1.33564569150726
66703,93,10821,3,Terminated,42145,42258,113,100,0.5736028783682341
66702,95,10821,3,Terminated,42145,42297,152,100,0.5736028783682341
66807,15,10836,3,Terminated,50948,50972,24,100,0.5404705821447979
68840,63,11258,3,Terminated,43407,43507,100,100,0.5404705821447979
68834,63,11258,3,Terminated,43407,43504,97,100,0.5404705821447979
68837,60,11258,3,Terminated,43407,43497,90,100,0.5404705821447979
69445,11,11364,8,Terminated,14452,14617,165,100,0.5404705821447979
69444,11,11364,8,Terminated,14452,14615,163,100,0.5404705821447979
69446,11,11364,8,Terminated,14452,14621,169,100,0.5404705821447979
69443,11,11364,8,Terminated,14452,14626,174,100,0.5404705821447979
70735,59,11639,10,Terminated,50023,50211,188,100,0.275412212357311
70752,35,11643,8,Terminated,53439,53585,146,100,0.275412212357311
71244,46,11747,12,Terminated,51648,51687,39,100,0.5404705821447979
71249,93,11748,10,Terminated,52009,52031,22,100,0.5404705821447979
71246,97,11748,10,Terminated,52009,52088,79,100,0.5404705821447979
71380,61,11767,8,Terminated,847,886,39,100,0.5404705821447979
71383,10,11767,8,Terminated,847,884,37,100,0.5404705821447979
71375,97,11767,8,Terminated,847,890,43,100,0.5404705821447979
71546,81,11775,8,Terminated,9096,9138,42,100,0.5404705821447979
71541,73,11775,8,Terminated,9096,9137,41,100,0.5404705821447979
71549,10,11775,8,Terminated,9096,9137,41,100,0.5404705821447979
71948,25,11805,10,Terminated,37919,37957,38,100,0.5404705821447979
71945,33,11805,10,Terminated,37919,37955,36,100,0.5404705821447979
71949,10,11805,10,Terminated,37919,37952,33,100,0.5404705821447979
71972,33,11806,8,Terminated,40596,40645,49,100,0.5404705821447979
71976,10,11806,8,Terminated,40596,40639,43,100,0.5404705821447979
71975,25,11806,8,Terminated,40596,40643,47,100,0.5404705821447979
72030,10,11808,12,Terminated,44190,44223,33,100,0.5404705821447979
72029,27,11808,12,Terminated,44190,44227,37,100,0.5404705821447979
72026,33,11808,12,Terminated,44190,44227,37,100,0.5404705821447979
72708,12,11874,8,Terminated,23047,23111,64,100,0.275412212357311
72869,51,11895,8,Terminated,27247,27267,20,100,0.5404705821447979
73200,100,11927,3,Terminated,38092,38117,25,100,0.5404705821447979
74544,11,12064,10,Terminated,53715,53757,42,100,0.5404705821447979
74545,13,12064,10,Terminated,53715,53762,47,100,0.5404705821447979
76935,11,12506,10,Terminated,25833,25858,25,100,0.275412212357311
77425,49,12551,8,Terminated,34361,34381,20,100,0.5404705821447979
78311,11,12622,8,Terminated,47388,47422,34,100,0.275412212357311
1729,69,335,10,Terminated,171,326,155,60,1.6007040612947399
1726,34,335,10,Terminated,171,297,126,55,1.33564569150726
3058,34,573,3,Terminated,3887,3981,94,70,1.07058732171977
3067,74,573,3,Terminated,3887,4040,153,40,0.5736028783682341
3205,51,608,8,Terminated,29736,29769,33,100,0.5404705821447979
3312,51,637,10,Terminated,41437,41474,37,100,0.5404705821447979
3371,51,655,10,Terminated,49397,49432,35,100,0.5404705821447979
4484,31,884,3,Terminated,13370,13525,155,100,0.275412212357311
5031,25,974,3,Terminated,18067,18197,130,100,0.5736028783682341
5951,57,1077,3,Terminated,44558,44697,139,100,0.5404705821447979
5950,21,1077,3,Terminated,44558,44670,112,100,0.5404705821447979
5953,12,1077,3,Terminated,44558,44601,43,100,0.5404705821447979
5952,36,1077,3,Terminated,44558,44606,48,100,0.5404705821447979
5972,15,1083,12,Terminated,52594,52794,200,100,0.275412212357311
8069,31,1413,8,Terminated,29060,29160,100,100,0.5404705821447979
8068,90,1413,8,Terminated,29060,29159,99,100,0.5404705821447979
8456,35,1480,8,Terminated,25006,25140,134,100,0.5404705821447979
8457,35,1480,8,Terminated,25006,25166,160,100,0.5404705821447979
8455,100,1480,8,Terminated,25006,25093,87,100,0.5736028783682341
9921,19,1813,12,Terminated,23519,23623,104,100,0.5404705821447979
9920,19,1813,12,Terminated,23519,23618,99,100,0.5404705821447979
10086,21,1838,10,Terminated,14176,14357,181,100,0.5404705821447979
10079,21,1838,10,Terminated,14176,14328,152,100,0.5404705821447979
10085,16,1838,10,Terminated,14176,14234,58,100,0.5404705821447979
10355,16,1874,3,Terminated,33200,33262,62,100,0.5404705821447979
10349,21,1874,3,Terminated,33200,33373,173,100,0.5404705821447979
10483,35,1890,10,Terminated,46674,46722,48,100,0.5404705821447979
10487,29,1890,10,Terminated,46674,46721,47,100,0.5404705821447979
10486,19,1890,10,Terminated,46674,46720,46,100,0.5404705821447979
10874,23,1940,12,Terminated,24949,25016,67,100,0.5404705821447979
10875,32,1940,12,Terminated,24949,24991,42,100,0.5404705821447979
10877,33,1940,12,Terminated,24949,25011,62,100,0.5404705821447979
10873,43,1940,12,Terminated,24949,25068,119,100,0.5404705821447979
11468,17,2026,12,Terminated,15190,15216,26,100,0.5404705821447979
11473,16,2026,12,Terminated,15190,15210,20,100,0.5404705821447979
11472,13,2026,12,Terminated,15190,15278,88,100,0.5404705821447979
11746,29,2082,10,Terminated,34286,34414,128,100,0.5404705821447979
11745,27,2082,10,Terminated,34286,34414,128,100,0.5404705821447979
11802,27,2096,10,Terminated,46871,46953,82,100,0.5404705821447979
11801,25,2096,10,Terminated,46871,46951,80,100,0.5404705821447979
11973,57,2143,3,Terminated,6386,6416,30,100,0.5404705821447979
11974,59,2143,3,Terminated,6386,6422,36,100,0.5404705821447979
11987,59,2143,3,Terminated,6387,6431,44,100,0.5404705821447979
12810,13,2241,3,Terminated,50459,50495,36,100,0.5404705821447979
12811,15,2241,3,Terminated,50459,50497,38,100,0.5404705821447979
12865,45,2246,8,Terminated,5256,5368,112,100,0.5404705821447979
13581,11,2364,8,Terminated,5313,5342,29,100,0.5404705821447979
13654,33,2373,8,Terminated,6246,6296,50,100,1.07058732171977
13655,13,2373,8,Terminated,6246,6316,70,100,1.07058732171977
14342,11,2459,12,Terminated,10900,10926,26,100,0.5404705821447979
14347,11,2459,12,Terminated,10900,10926,26,100,0.5404705821447979
14349,13,2459,12,Terminated,10900,10925,25,100,0.5404705821447979
14350,25,2459,12,Terminated,10900,10927,27,100,0.5404705821447979
14343,13,2459,12,Terminated,10900,10925,25,100,0.5404705821447979
14557,11,2487,3,Terminated,12527,12560,33,100,0.5404705821447979
15395,11,2592,10,Terminated,19918,19970,52,100,0.5404705821447979
15768,11,2625,8,Terminated,22433,22473,40,100,0.5404705821447979
16579,11,2724,3,Terminated,30507,30550,43,100,0.5404705821447979
18113,74,2913,12,Terminated,43856,43981,125,100,0.275412212357311
19338,13,3054,10,Terminated,53945,53985,40,100,0.5404705821447979
19337,11,3054,10,Terminated,53945,53978,33,100,0.5404705821447979
20209,86,3172,12,Terminated,2321,2347,26,100,0.5404705821447979
20208,86,3172,12,Terminated,2321,2348,27,100,0.5404705821447979
20240,86,3176,12,Terminated,2670,2691,21,100,0.5404705821447979
20241,86,3176,12,Terminated,2670,2691,21,100,0.5404705821447979
21285,49,3475,12,Terminated,1859,1966,107,100,0.5404705821447979
21750,63,3581,10,Terminated,20746,20775,29,100,0.5404705821447979
21752,31,3581,10,Terminated,20746,20770,24,100,0.5404705821447979
21751,77,3581,10,Terminated,20746,20783,37,100,0.5404705821447979
22139,13,3678,10,Terminated,39864,39898,34,100,0.5404705821447979
22136,53,3678,10,Terminated,39864,39900,36,100,0.5404705821447979
22135,14,3678,10,Terminated,39864,39899,35,100,0.5404705821447979
31445,17,5028,8,Terminated,3099,3120,21,100,0.5404705821447979
31584,31,5037,12,Terminated,1418,1464,46,100,0.5404705821447979
31583,98,5037,12,Terminated,1418,1451,33,100,0.5736028783682341
31582,65,5037,12,Terminated,1418,1470,52,100,0.5404705821447979
31585,33,5037,12,Terminated,1418,1454,36,100,0.5404705821447979
31928,13,5094,8,Terminated,40744,40906,162,100,0.5404705821447979
31932,11,5094,8,Terminated,40744,40824,80,100,0.5404705821447979
32265,15,5148,3,Terminated,35207,35352,145,55,0.8081174125747409
32262,59,5148,3,Terminated,35207,35328,121,65,0.847462014340071
32264,17,5148,3,Terminated,35207,35294,87,75,1.07058732171977
32335,79,5172,3,Terminated,5383,5451,68,75,1.33564569150726
32531,11,5233,10,Terminated,2533,2589,56,100,1.07058732171977
32530,29,5233,10,Terminated,2533,2580,47,100,1.07058732171977
32566,39,5248,10,Terminated,3549,3611,62,100,1.07058732171977
32640,85,5275,12,Terminated,55945,55968,23,100,0.5404705821447979
32639,84,5275,12,Terminated,55945,55965,20,100,0.5404705821447979
32641,85,5275,12,Terminated,55945,55966,21,100,0.5404705821447979
33100,14,5415,10,Terminated,6227,6370,143,100,0.275412212357311
33207,91,5449,12,Terminated,8602,8695,93,100,0.5404705821447979
33208,86,5449,12,Terminated,8602,8672,70,100,0.5404705821447979
33870,14,5527,12,Terminated,31541,31664,123,100,0.275412212357311
34873,46,5696,3,Terminated,12705,12747,42,100,0.5404705821447979
35055,87,5721,10,Terminated,14998,15097,99,100,0.5404705821447979
35051,87,5721,10,Terminated,14998,15099,101,100,0.5404705821447979
35052,87,5721,10,Terminated,14998,15100,102,100,0.5404705821447979
35054,87,5721,10,Terminated,14998,15096,98,100,0.5404705821447979
35053,87,5721,10,Terminated,14998,15098,100,100,0.5404705821447979
35098,87,5726,3,Terminated,15750,15770,20,100,0.5404705821447979
36388,14,5961,12,Terminated,10214,10253,39,100,0.275412212357311
36394,24,5967,12,Terminated,10415,10465,50,100,0.275412212357311
36848,22,6076,12,Terminated,38511,38576,65,100,0.275412212357311
38210,19,6309,12,Terminated,37061,37194,133,100,0.5404705821447979
38193,19,6309,12,Terminated,37060,37186,126,100,0.5404705821447979
38192,13,6309,12,Terminated,37060,37176,116,100,0.5404705821447979
38314,19,6323,8,Terminated,39726,39853,127,100,0.5404705821447979
38296,13,6323,8,Terminated,39725,39832,107,100,0.5404705821447979
38297,19,6323,8,Terminated,39725,39843,118,100,0.5404705821447979
40446,11,6826,8,Terminated,55394,55494,100,100,0.5404705821447979
40490,11,6835,12,Terminated,55815,55882,67,100,0.5404705821447979
40656,71,6868,3,Terminated,2179,2276,97,100,0.5404705821447979
40658,66,6868,3,Terminated,2179,2265,86,100,0.5404705821447979
41742,33,7064,3,Terminated,1695,1892,197,100,0.5404705821447979
41736,35,7064,3,Terminated,1695,1893,198,100,0.5404705821447979
41733,35,7064,3,Terminated,1695,1881,186,100,0.5404705821447979
41744,33,7064,3,Terminated,1695,1869,174,100,0.5404705821447979
41743,33,7064,3,Terminated,1695,1881,186,100,0.5404705821447979
41738,33,7064,3,Terminated,1695,1889,194,100,0.5404705821447979
60119,96,9104,10,Terminated,14783,14826,43,100,0.5404705821447979
60124,97,9104,10,Terminated,14783,14842,59,100,0.5404705821447979
60155,15,9112,12,Terminated,39638,39705,67,100,0.5404705821447979
60152,17,9112,12,Terminated,39638,39711,73,100,0.5404705821447979
60153,43,9112,12,Terminated,39638,39700,62,100,0.5404705821447979
60180,21,9117,10,Terminated,54028,54067,39,100,0.5404705821447979
60177,23,9117,10,Terminated,54028,54068,40,100,0.5404705821447979
60178,59,9117,10,Terminated,54028,54061,33,100,0.5404705821447979
60770,96,9381,8,Terminated,8631,8810,179,100,0.5404705821447979
61260,33,9490,12,Terminated,2993,3017,24,100,0.5404705821447979
61268,33,9490,12,Terminated,2993,3020,27,100,0.5404705821447979
61266,13,9490,12,Terminated,2993,3021,28,100,0.5404705821447979
61267,13,9490,12,Terminated,2993,3027,34,100,0.5404705821447979
61526,37,9539,10,Terminated,2398,2438,40,100,0.5404705821447979
61527,73,9539,10,Terminated,2398,2439,41,100,0.5404705821447979
61528,77,9539,10,Terminated,2398,2442,44,100,0.5404705821447979
61529,81,9539,10,Terminated,2398,2445,47,100,0.5404705821447979
61551,29,9543,10,Terminated,2686,2744,58,100,0.5404705821447979
61552,20,9543,10,Terminated,2686,2744,58,100,0.5404705821447979
61555,29,9543,10,Terminated,2686,2744,58,100,0.5404705821447979
61554,21,9543,10,Terminated,2686,2744,58,100,0.5404705821447979
61563,39,9545,10,Terminated,2783,2810,27,100,0.5404705821447979
61569,35,9545,10,Terminated,2783,2805,22,100,0.5404705821447979
62304,55,9601,12,Terminated,8446,8583,137,100,0.5404705821447979
62306,55,9601,12,Terminated,8446,8580,134,100,0.5736028783682341
62305,22,9601,12,Terminated,8446,8468,22,100,0.5404705821447979
62751,61,9625,10,Terminated,12443,12492,49,100,0.5404705821447979
62816,73,9631,10,Terminated,13103,13241,138,100,0.5404705821447979
62817,73,9631,10,Terminated,13103,13241,138,100,0.5404705821447979
62815,63,9631,10,Terminated,13103,13142,39,100,0.5404705821447979
62824,73,9631,10,Terminated,13103,13241,138,100,0.5404705821447979
62823,73,9631,10,Terminated,13103,13243,140,100,0.5404705821447979
63356,11,9740,10,Terminated,2222,2265,43,40,1.6007040612947399
63409,11,9756,12,Terminated,11486,11553,67,100,0.5404705821447979
63456,28,9767,8,Terminated,20847,20954,107,100,1.07058732171977
63906,11,10175,10,Terminated,16081,16218,137,100,0.5404705821447979
63904,11,10175,10,Terminated,16081,16220,139,100,0.5404705821447979
63905,11,10175,10,Terminated,16081,16205,124,100,0.5404705821447979
63903,11,10175,10,Terminated,16081,16189,108,100,0.5404705821447979
63902,11,10175,10,Terminated,16081,16151,70,100,0.5404705821447979
63938,80,10187,8,Terminated,2668,2749,81,100,0.5404705821447979
64186,28,10238,3,Terminated,4034,4152,118,100,0.275412212357311
64577,56,10324,12,Terminated,-45,20,65,75,1.07058732171977
64677,70,10353,3,Terminated,25245,25332,87,75,1.33564569150726
64725,71,10374,8,Terminated,43306,43492,186,70,1.33564569150726
64733,70,10378,10,Terminated,43241,43363,122,75,1.33564569150726
64759,69,10391,12,Terminated,50511,50662,151,75,1.33564569150726
64761,59,10392,3,Terminated,57637,57758,121,70,1.33564569150726
64771,64,10397,12,Terminated,57643,57759,116,70,1.33564569150726
64821,50,10407,8,Terminated,24338,24480,142,55,1.6007040612947399
65060,13,10487,12,Terminated,58489,58510,21,100,0.5404705821447979
65063,13,10487,12,Terminated,58489,58516,27,100,0.5404705821447979
65120,13,10511,12,Terminated,59447,59468,21,100,0.5404705821447979
65123,13,10511,12,Terminated,59447,59474,27,100,0.5404705821447979
65455,14,10575,8,Terminated,25361,25554,193,100,0.275412212357311
65799,27,10624,3,Terminated,16254,16340,86,70,1.6007040612947399
65796,61,10624,3,Terminated,16254,16405,151,70,1.07058732171977
65807,25,10625,10,Terminated,17128,17275,147,75,1.07058732171977
65811,49,10625,10,Terminated,17128,17196,68,65,0.979991199233815
65944,55,10639,3,Terminated,8569,8644,75,100,0.5404705821447979
65943,46,10639,3,Terminated,8569,8601,32,100,0.5404705821447979
65941,55,10639,3,Terminated,8569,8626,57,100,0.5404705821447979
65947,90,10641,8,Terminated,9413,9560,147,100,0.5404705821447979
66243,17,10704,12,Terminated,12246,12282,36,100,0.5404705821447979
66244,64,10704,12,Terminated,12246,12395,149,100,1.6007040612947399
66364,17,10730,8,Terminated,37688,37712,24,100,0.5404705821447979
66586,71,10788,3,Terminated,10844,10952,108,60,1.33564569150726
66604,89,10797,3,Terminated,14999,15151,152,60,1.33564569150726
67888,11,11041,10,Terminated,10589,10726,137,100,0.275412212357311
68975,17,11270,3,Terminated,15187,15336,149,100,0.275412212357311
70355,21,11544,10,Terminated,42347,42381,34,100,0.5404705821447979
70349,69,11544,10,Terminated,42347,42442,95,100,0.5404705821447979
70347,21,11544,10,Terminated,42347,42376,29,100,0.5404705821447979
70348,67,11544,10,Terminated,42347,42437,90,100,0.5404705821447979
70353,46,11544,10,Terminated,42347,42421,74,100,0.5404705821447979
71270,99,11755,10,Terminated,56588,56659,71,100,0.5404705821447979
71269,99,11755,10,Terminated,56588,56647,59,100,0.5404705821447979
71275,99,11757,12,Terminated,59219,59241,22,100,0.5404705821447979
71518,97,11774,10,Terminated,7372,7405,33,100,0.5404705821447979
71526,10,11774,10,Terminated,7372,7405,33,100,0.5404705821447979
71523,61,11774,10,Terminated,7372,7408,36,100,0.5404705821447979
71667,18,11784,3,Terminated,16421,16471,50,100,0.5404705821447979
71864,33,11801,12,Terminated,36121,36166,45,100,0.5404705821447979
71866,25,11801,12,Terminated,36121,36167,46,100,0.5404705821447979
71867,10,11801,12,Terminated,36121,36161,40,100,0.5404705821447979
72194,33,11815,10,Terminated,49585,49633,48,100,0.5404705821447979
72197,25,11815,10,Terminated,49585,49626,41,100,0.5404705821447979
72198,10,11815,10,Terminated,49585,49629,44,100,0.5404705821447979
72576,19,11847,3,Terminated,12819,12999,180,100,0.275412212357311
72662,73,11863,10,Terminated,20828,20851,23,100,0.5404705821447979
73336,10,11942,8,Terminated,50412,50439,27,100,0.5404705821447979
74562,11,12065,3,Terminated,53800,53872,72,100,0.5404705821447979
74563,13,12065,3,Terminated,53800,53893,93,100,0.5404705821447979
74564,15,12065,3,Terminated,53800,53919,119,100,0.5404705821447979
74660,31,12080,3,Terminated,8227,8360,133,100,0.5404705821447979
74657,14,12080,3,Terminated,8227,8356,129,100,0.5404705821447979
74654,31,12080,3,Terminated,8227,8358,131,100,0.5404705821447979
75898,10,12320,3,Terminated,18719,18802,83,100,0.275412212357311
75939,44,12337,12,Terminated,4815,4965,150,100,0.275412212357311
77567,47,12562,10,Terminated,36204,36224,20,100,0.5404705821447979
77568,49,12562,10,Terminated,36204,36224,20,100,0.5404705821447979
78853,11,12664,10,Terminated,54750,54781,31,100,0.275412212357311
630,53,109,8,Terminated,52203,52255,52,100,0.5404705821447979
623,17,109,8,Terminated,52203,52372,169,100,0.5404705821447979
1779,54,347,8,Terminated,14302,14343,41,100,0.5404705821447979
2104,25,405,3,Terminated,12815,12869,54,40,0.812258949602671
2102,25,405,3,Terminated,12815,12854,39,40,1.6007040612947399
2922,13,553,3,Terminated,33492,33658,166,100,0.275412212357311
3177,51,600,10,Terminated,25797,25832,35,100,0.5404705821447979
3191,51,604,8,Terminated,27821,27858,37,100,0.5404705821447979
3219,51,612,8,Terminated,30988,31031,43,100,0.5404705821447979
3385,51,659,10,Terminated,51350,51392,42,100,0.5404705821447979
3401,51,664,12,Terminated,53023,53069,46,100,0.5404705821447979
3487,41,688,3,Terminated,8323,8369,46,100,0.5404705821447979
5064,11,984,10,Terminated,9880,9943,63,100,0.275412212357311
5275,75,996,10,Terminated,1194,1294,100,100,0.5404705821447979
5247,60,996,10,Terminated,1194,1248,54,100,0.5404705821447979
5590,87,998,3,Terminated,3750,3903,153,100,0.5404705821447979
5564,60,998,3,Terminated,3749,3850,101,100,0.5404705821447979
7705,13,1310,8,Terminated,42174,42214,40,100,0.5404705821447979
7707,13,1310,8,Terminated,42174,42222,48,100,0.5404705821447979
7726,17,1314,3,Terminated,49561,49591,30,100,0.5404705821447979
7724,17,1314,3,Terminated,49561,49584,23,100,0.5404705821447979
7731,19,1316,3,Terminated,53179,53200,21,100,0.5404705821447979
7733,19,1316,3,Terminated,53179,53202,23,100,0.5404705821447979
8027,16,1402,10,Terminated,42377,42518,141,100,0.275412212357311
8875,20,1615,10,Terminated,40197,40389,192,100,0.275412212357311
8882,21,1619,12,Terminated,38847,38993,146,100,0.5404705821447979
